id,popularity,video,vote_count,vote_average,title,release_date,original_language,original_title,backdrop_path,adult,overview,poster_path
372058,130.521,0,6638,8.6,너의 이름은.,2017-01-04,ja,君の名は。,https://image.tmdb.org/t/p/w500/mMtUybQ6hL24FXo0F3Z4j2KG7kZ.jpg,0,"시골에 사는 소녀 미츠하(가미시라이시 모네)는 어느 날 잠에서 깬 후 자신의 몸이 남자로 바뀐 걸 알게 된다. 같은 시간, 도쿄에 사는 소년 타키(가미키 류노스케) 역시 이 기이한 상황을 겪고 있다. 낯선 가족, 낯선 친구들, 낯선 풍경들... 서로에게 이어진 끈을 알게 된 둘은 둘만의 규칙을 정하고 점차 상황을 받아들이기 시작한다. 서로에게 남긴 메모를 확인하며  점점 친구가 되어가는 타키와 미츠하. 언제부턴가 더 이상 몸이 바뀌지 않자  자신들이 특별하게 이어져있었음을 깨달은  타키는 미츠하를 만나러 가는데...",https://image.tmdb.org/t/p/w500/wx1Dxr4UyvN18SyC5GsVWWWtYja.jpg
374473,11.437,0,899,7.7,"나, 다니엘 블레이크",2016-12-08,en,"I, Daniel Blake",https://image.tmdb.org/t/p/w500/A4og5RW3XAGQJCX5R41f2r8UxNy.jpg,0,"평생을 목수로 살아가던 다니엘(데이브 존스)은 지병인 심장병이 악화되어 일을 계속 할 수 없는 상황이 된다. 실업급여를 받기 위해 찾아간 관공서에서는 컴퓨터 사용법조차 제대로 알지 못하는 다니엘에게 인터넷을 이용해 신청서를 제출하라고 한다. 관공서의 비효율적인 매뉴얼, 다른 부서로 일처리를 떠넘기는 공무원들, 당장의 생존이 절박한 사람들에게 아무런 도움이 되지 못하는 복지제도의 벽을 절감하며 다니엘은 조금씩 무너져 간다. 어느 날 그는 공무원과 말다툼을 하는 싱글맘 케이티(헤일리 스콰이어)를 만나게 된다. 가족을 잃어 혼자가 된 다니엘과 의지할 곳 없는 케이티는 법과 제도의 사각지대에서 온정을 나누는데...",https://image.tmdb.org/t/p/w500/bC0CmUZ9s5zdvW2CEWK6sPXXp8V.jpg
375262,24.912,0,3588,7.6,더 페이버릿: 여왕의 여자,2019-02-21,en,The Favourite,https://image.tmdb.org/t/p/w500/ph5fElfh4U7O3jwhFljxz2LDp1l.jpg,0,절대 권력을 지닌 히스테릭한 영국의 여왕 앤. ​여왕의 오랜 친구이자 권력의 실세 사라 제닝스와 ​신분 상승을 노리는 몰락한 귀족 가문 출신의 욕망 하녀 ​애비게일 힐은 여왕의 총애를 받기 위해 ​수단과 방법을 가리지 않고 발버둥치기 시작하는데…​,https://image.tmdb.org/t/p/w500/gRYzmzDAGrNhIiWtkih5OXsPB1i.jpg
375572,7.924,0,748,7.6,이탈리안 레이스,2018-09-13,it,Veloce come il vento,https://image.tmdb.org/t/p/w500/sLHztn6mCyHL4no5SjxgntlDdAZ.jpg,0,F1 경기를 치르고 있는 17세 소녀 드라이버 줄리아. 감독인 그녀의 아버지가 경기 직후 가슴 통증을 호소하다 급작스럽게 죽음을 맞이한다. ​그리고 장례식장에 모인 줄리아와 그의 어린 남동생 앞에 망나니처럼 보이는 낯선 친 오빠가 등장하면서 더욱 위기에 빠지고 사설 레이싱 게임인 “이탈리안 레이스”에 참가하게 되는데…… 포기 할 줄 모르는 두 남매의 질주가 시작된다!,https://image.tmdb.org/t/p/w500/6ZFGtzX0uLp7XLH2PTltRMITPaS.jpg
378064,77.275,0,1951,8.4,목소리의 형태,2017-05-09,ja,聲の形,https://image.tmdb.org/t/p/w500/q5HZvtyqG8Vz39Ee9uTQbLeEml.jpg,0,"따분한 게 질색인 아이, 이시다 쇼야.  간디가 어떤 사람인지, 인류의 진화과정이라든지, 알게뭐람.  어느 날 쇼야의 따분함을 앗아갈 전학생이 나타났다. 니시미야 쇼코. 그 아이는 귀가 들리지 않는다고 한다.  쇼야의 짓궂은 장난에도 늘, 생글생글 웃고만 있다. 짜증난다.  그의 괴롭힘에 쇼코는 결국 전학을 갔고, 이시다 쇼야는 외톨이가 되었다.  6년 후, 더 이상 이렇게 살아봐야 의미가 없음을 느낀 쇼야는 마지막으로 쇼코를 찾아간다.  처음으로 전해진 두 사람의 목소리. 두 사람의 만남이 교실을, 학교를,  그리고 쇼야의 인생, 쇼코의 인생을 바꾸기 시작한다.",https://image.tmdb.org/t/p/w500/emNuB1GNGjJqZiK9uVJNiUPbgsx.jpg
378108,33.719,0,320,8.1,이 세상의 한구석에,2017-11-16,ja,この世界の片隅に,https://image.tmdb.org/t/p/w500/mNOB5JoW1imvdGrZ52RGZgJCop0.jpg,0,"히로시마 출신의 그림 그리기를 좋아하는 한 평범한 소녀 ‘스즈’는  열여덟 살이 되어 산 너머 동네의 ‘호죠 슈사쿠’와 결혼한다.  평범하고도 따뜻한 가정을 꾸리던 ‘스즈’의 삶에  태평양 전쟁이라고 불리는 전쟁이 들이닥치게 되고,  ‘스즈’에게 익숙하고 소중했던 것들이 하나둘 빛을 잃어가는데…",https://image.tmdb.org/t/p/w500/cdWF79irhIWraG8SakS4Pm9geSp.jpg
379170,22.385,0,1762,7.9,셜록: 유령신부,2016-01-02,en,Sherlock: The Abominable Bride,https://image.tmdb.org/t/p/w500/6DQhA8HTimkNw7AXIohr5NQhtv3.jpg,0,"19세기 빅토리아 시대의 런던, 스스로 목숨을 끊은 리콜레티 부인이 되살아나 남편을 살해하는 기묘한 일이 발생한다. 심지어 유령신부는 다른 집 남편까지 응징하겠노라 예고한다. 카마이클 부인은 셜록(베네딕트 컴버배치)과 존(마틴 프리먼)에게 사건 해결을 의뢰하고, 둘은 메리(아만다 애빙턴)의 도움으로 유령신부가 여성 참정권 운동과 관련된 비밀 결사임을 알게 된다. 여자는 아무리 똑똑해도 집에서 살림하는 것 외에 그 어떤 사회 진출도 허용되지 않았던 시대, 학대에 참다 못한 여자들은 결국 반기를 일으키고, 오랜 시간 꿈꾸어왔던 여성 참정권 운동도 비밀리에 진행하고자 하는데...",https://image.tmdb.org/t/p/w500/dcgWqDqfOHxX70dqVVqbswBNK08.jpg
381284,21.255,0,6296,8.0,히든 피겨스,2017-03-23,en,Hidden Figures,https://image.tmdb.org/t/p/w500/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,0,"천부적인 수학 능력을 가진 캐서린 존슨, NASA 흑인 여성들의 리더이자 프로그래머 도로시 본 , 흑인 여성 최초의 NASA 엔지니어를 꿈 꾸는 메리 잭슨. 미국과 러시아의 치열한 우주 개발 경쟁이 벌어지고 있던  시절, 천부적인 두뇌와 재능을 가진 그녀들이 NASA 최초의 우주궤도 비행 프로젝트에 선발된다. 하지만 유색인종 전용 화장실을 사용해야 하고, 중요한 회의에 참석할 수 없으며, 공용 커피 포트조차 용납되지 않는 따가운 시선에 점점 지쳐 간다. 한편 프로젝트는 난항을 겪게 되고, 해결 방법은 비전을 제시할 수 있는 새로운 수학 공식을 찾아내는 것뿐인데...",https://image.tmdb.org/t/p/w500/wZPcpIyZx43nXEgrc9NvQUyoxtr.jpg
381341,14.389,0,3322,7.9,퍼펙트 스트레인저,2019-10-24,it,Perfetti sconosciuti,https://image.tmdb.org/t/p/w500/1beV8cDzNTJEmI9M7z7BqnO3rSw.jpg,0,"서로 오래 알고지낸 30대 커플 세 쌍과 그들의 싱글 친구가 저녁식사 파티를 위해 만났다. 그들은 그 저녁동안 서로 사적인 전화나 메세지로 그 시간을 방해하지 않기로 약속한다. 대신 그들은 아무 것도 숨길 것이 없다는 허세로 합의하여 그들의 핸드폰을 식탁위에 올려 놓고 파티동안 받게 되는 문자나 이메일, 전화는 모두에게 공개하기로 한다. 또한 전화를 건 사람에게 스피커폰으로 이야기하고 있다는 것을 알리는 것은 반칙으로 정한다. 곧 비밀 프로젝트, 교외지역의 관계자, 그리고 온라인 만남 등이 드러나는데…",https://image.tmdb.org/t/p/w500/1R4EiMP9S9MPhRSpsOv2JtEDRtv.jpg
393559,9.996,0,854,7.8,내 이름은 꾸제트,2017-03-09,fr,Ma vie de courgette,https://image.tmdb.org/t/p/w500/39KCF3nZUG0b2GPE5vCeMm0kSf9.jpg,0,"우연한 사고로 엄마와 헤어지고 퐁텐 보육원으로 보금자리를 옮기게 된 ‘꾸제트’.  각각의 비밀스러운 사연을 가진 친구들과 함께 살아가게 된 ‘꾸제트’,  티격태격 싸우기도 하지만 그래도 항상 함께 있어주는 친구들로 인해 마음의 위로를 받게 된다.  그리고 퐁텐 교육원에 새로 온 ‘까미유’를 보고 첫 눈에 반하게 되는데…  사랑 받지 못했던 ‘꾸제트’, 엄마, 아빠와는 함께 할 수 없지만 ‘레이몽’ 경찰관 아저씨,  퐁텐 보육원의 자칭 대장 ‘시몽’, 신참 ‘까미유’, 그리고 다른 친구들과 추억과 우정을 쌓아가며, 하루하루 사랑을 배워나가게 된다.",https://image.tmdb.org/t/p/w500/850kHyZYKW6G3JDirZDl3LqpmFM.jpg
396535,98.79,0,4201,7.7,부산행,2016-07-20,ko,부산행,https://image.tmdb.org/t/p/w500/fVpFOcQyHJM2di9upgSIwWD5wac.jpg,0,"별거 중인 펀드 매니저 석우는 소원해진 딸 수안의 생일 소원을 들어주기 위해 아내가 있는 부산행 KTX에 오른다. 이내 열차는 좀비의 침투와 감염으로 아수라장으로 변하고, 전국적 재난 뉴스를 차내에서 접한 승객들의 생존가능성은 유일하게 초기 대응에 성공한 도시 부산까지 살아남은 채 도착할 수 있느냐에 달리게 된다. 열차에 몸을 실은 석우와 딸 수안, 상화와 성경 커플, 고등학생 영국, 진희, 그리고 노숙자와 중년의 비즈니스맨 용석은 감염된 사람들의 공격을 피해 열차 안에서 사투를 벌인다.",https://image.tmdb.org/t/p/w500/nCrh5EQYiYXEIFNrfb4ISm7TOOo.jpg
397567,48.575,0,314,8.0,신과함께-죄와 벌,2017-12-20,ko,신과함께-죄와 벌,https://image.tmdb.org/t/p/w500/wyv2Y9vXYJwJzF6cNVuVwVOsOUj.jpg,0,"살인, 나태, 거짓, 불의, 배신, 폭력, 천륜 7개의 지옥에서 7번의 재판을 무사히 통과한 망자만이 환생하여 새로운 삶을 시작할 수 있다. 화재 사고 현장에서 여자아이를 구하고 죽음을 맞이한 소방관 자홍, 그의 앞에 저승차사 해원맥과 덕춘이 나타난다. 자신의 죽음이 아직 믿기지도 않는데 덕춘은 정의로운 망자이자 귀인이라며 그를 치켜세운다. 저승으로 가는 입구, 초군문에서 그를 기다리는 또 한 명의 차사 강림, 그는 차사들의 리더이자 앞으로 자홍이 겪어야 할 7개의 재판에서 변호를 맡아줄 변호사이기도 하다. 염라대왕에게 천년 동안 49명의 망자를 환생시키면 자신들 역시 인간으로 환생시켜 주겠다는 약속을 받은 삼차사들, 그들은 자신들이 변호하고 호위해야 하는 48번째 망자이자 19년 만에 나타난 의로운 귀인 자홍의 환생을 확신하지만, 각 지옥에서 자홍의 과거가 하나 둘씩 드러나면서 예상치 못한 고난과 맞닥뜨리는데…",https://image.tmdb.org/t/p/w500/5j2YVF7VouLG0Ze96SEsj4DnVQM.jpg
398818,57.51,0,8192,8.3,콜 미 바이 유어 네임,2018-03-22,en,Call Me by Your Name,https://image.tmdb.org/t/p/w500/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,0,"17살 소년 엘리오의 가족은 매년 여름 손님을 받는다. 엘리오의 아버지 펄먼 교수의 일을 돕는 보조 연구원은 6주 동안 이곳에 머물며 사람들과 어울리고 자유로운 식사, 일광욕과 수영을 즐긴다. 올해 집을 찾은 24살 올리버는 모든 사람이 호감을 갖는 사람이다. 하지만 엘리오의 감정은 좀더 특별하다. 처음 보는 순간부터 그를 의식했고, 그 실체가 동성에게 품은 사랑임을 깨달은 후에는 적대감을 갖고 있는 것처럼 군다. 하지만 엘리오가 자신의 진짜 속내를 내비친 후 두 사람은 서로의 마음이 같다는 것을 알게 된다.",https://image.tmdb.org/t/p/w500/z1wsD5TvfjKbTGt37utj6np8qAY.jpg
398978,54.712,0,4135,7.7,아이리시맨,2019-11-20,en,The Irishman,https://image.tmdb.org/t/p/w500/iLLDiO4dbUfFEnRug8DuvFEl1NB.jpg,0,"2000년, 양로원에서 쓸쓸하게 늙어가는 프랭크 시런은 1975년 빌 버팔리노의 딸 결혼식 참석을 위해 길을 떠났던 날을 회상한다. 영화는 제2차 세계대전에 참전했던 노동자 출신의 프랭크가 어떻게 청부살인업자로 활약하게 됐는지 따라가며 주변 인물과 관계를 조명한다. 지미 호파는 전미운수노조의 수장으로서 막강한 권력을 누리고, 프랭크 시런을 범죄로 끌어들인 러셀 버팔리노는 살해 건수를 배당하는 설계자다. 법무장관으로 지명된 로버트 케네디의 견제, 그로 인한 지미의 감옥행은 나비효과처럼 예기치 못한 결과로 이어지는데...",https://image.tmdb.org/t/p/w500/Ch4DTlESeylOs7VaTI5YWI2XN9.jpg
399174,22.541,0,3073,7.9,개들의 섬,2018-06-21,en,Isle of Dogs,https://image.tmdb.org/t/p/w500/dkk1wFBDhPzLXPwVmHTRzny3rkX.jpg,0,"20년 후, 개를 통해 전염되는 개 독감이 모든 종을 위협하고 인간에게도 전염된다. 우니현의 코바야시 시장은 개들의 신속한 격리를 주장한다. 유기견과 애완견을 막론하고 모든 개를 추방해야 한다는 것. 공식 법령 발표와 함께 개들은 쓰레기 섬으로 추방 되고 그곳은 개들의 식민지가 된다. 그 첫 번째 희생견은 고바야시 시장의 조카인 아타리의 수행견 스팟. 6개월 후 아타리는 스팟을 구하기 위해 시장 몰래 도시를 떠나 쓰레기 섬으로 잠입한다. 섬에 불시착한 아타리는 생존력 강한 개들, 치프, 렉스, 킹, 보스, 듀크의 도움을 받아 자신을 보살펴준 반려견 스팟의 소재를 찾아나선다.",https://image.tmdb.org/t/p/w500/zrpapwMGMBeCGqeBn1Svoyz7SBI.jpg
400928,47.268,0,3419,8.0,어메이징 메리,2017-10-04,en,Gifted,https://image.tmdb.org/t/p/w500/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,0,"해변가 조용한 마을에서 삼촌 프랭크(크리스 에반스)와 함께 살아가는 7살 수학 천재 소녀 메리(맥케나 그레이스).  메리가 학교에 들어가면서 그녀의 천부적 재능은 세상에 알려지기 시작하고,  세계적인 수학계 저명인사이자 메리의 할머니인 에블린(린제이 던칸)은 그녀가 세상을 바꿀 수학자가 되기를 희망한다.  바닷가에서 뛰어놀기 보다 어려운 수학문제 풀기를 즐거워하는 메리 그리고,  그녀에게 세상이 필요로 하는 수학자의 길을 열어주고자 하는 할머니.  촉망받는 천재 수학자였지만 불행한 죽음을 맞은 여동생과 약속한 메리의 평범하고 행복한 삶을 위해 이를 반대하는 삼촌 프랭크. 이들의 바람은 결국 특별한 천재 소녀 메리를 둘러싼 법적 분쟁으로 번지는데…  7살 사랑스러운 천재 소녀 메리의 선택은 어느 쪽일까?  과연 그녀는 행복해질 수 있을까?",https://image.tmdb.org/t/p/w500/rn0TQDEXJyvwX49Ht33t3N3zq6y.jpg
404378,19.306,0,870,7.8,"내 어깨 위 고양이, 밥",2017-01-04,en,A Street Cat Named Bob,https://image.tmdb.org/t/p/w500/f6PEWTJt8nBlAzSuXuG6YvFBAQm.jpg,0,"아무런 희망도 미래도 없는 버스킹 뮤지션 제임스는 길거리에서 상처 입은 고양이 밥을 우연히 발견한다. 자신과 같은 처지인 고양이 밥을 위해 생활비를 모두 쏟아 치료해준 후, 여느 날처럼 거리 버스킹 공연을 시작한 제임스는 평소와 다른 분위기를 눈치채게 된다. 어느샌가 고양이 밥이 제임스 옆자리를 지키고 있었던 것. 평생 한번도 받아보지 못했던 사람들의 따뜻한 환호 속에 제임스는 고양이 밥과 함께 버스킹 공연을 이어나간다. 우연한 만남을 통해 인생의 두번째 기회를 맞이하게 된 제임스와 밥의 버스킹 프로젝트가 계속 되던 중, 이들을 시기한 사람들의 방해로 인해 둘은 인생의 또 다른 시련에 맞닥뜨리게 되는데…",https://image.tmdb.org/t/p/w500/6JhPq0dd28kJSS86WuFdF3fq4tY.jpg
406997,34.896,0,5838,8.2,원더,2017-12-27,en,Wonder,https://image.tmdb.org/t/p/w500/b7xQ5fuyVO4c24igizCfPgF6n7q.jpg,0,"누구보다 위트 있고 호기심 많은 매력 부자 ‘어기'(제이콥 트렘블레이).  하지만 남들과 다른 외모로 태어난 ‘어기'는 모두가 좋아하는 크리스마스 대신 얼굴을 감출 수 있는 할로윈을 더 좋아한다.  10살이 된 아들에게 더 큰 세상을 보여주고 싶었던 엄마 ‘이사벨’(줄리아 로버츠)과 아빠 ‘네이트’(오웬 윌슨)는  ‘어기'를 학교에 보낼 준비를 하고, 동생에게 모든 것을 양보해왔지만  누구보다 그를 사랑하는 누나 ‘비아'도 ‘어기'의 첫걸음을 응원해준다.  그렇게 가족이 세상의 전부였던 ‘어기'는 처음으로 헬멧을 벗고 낯선 세상에 용감하게 첫발을 내딛지만  첫날부터 ‘남다른 외모'로 화제의 주인공이 되고, 사람들의 시선에 큰 상처를 받는다.  그러나 ‘어기'는 27번의 성형(?)수술을 견뎌낸 긍정적인 성격으로 다시 한번 용기를 내고,  주변 사람들도 하나둘 변하기 시작하는데...",https://image.tmdb.org/t/p/w500/wI9ksZ27Av4YVCHbXnrhT87FP6b.jpg
411088,34.781,0,2777,8.2,인비저블 게스트,2017-09-21,es,Contratiempo,https://image.tmdb.org/t/p/w500/k0KEzkdLHtebX4Jhx7uXJqz34wQ.jpg,0,"의문의 습격으로 살해 당한 ‘로라’ ‘아드리안’은 연인의 죽음에 절망하고, 범인은 흔적도 없이 사라졌다.  유력한 용의자로 누명을 쓴 ‘아드리안’은 승률 100%의 변호사 ‘버지니아’를 선임한다.  그리고 자신의 무죄를 입증하기 위해 고군분투하던 중  과거 그와 ‘로라’가 은폐한 교통사고와 숨겨진 연관성을 찾게 되는데…  남은 시간은 단 3시간, 사건을 재구성해 무죄를 입증해야 한다!",https://image.tmdb.org/t/p/w500/iPIGImrrBFZpz1gBrwV2mINrhS.jpg
416144,45.235,0,854,7.6,호텔 뭄바이,2019-05-08,en,Hotel Mumbai,https://image.tmdb.org/t/p/w500/wHCV3lRhjdAamxKjKIF5rqMRqwu.jpg,0,100여 년 전통의 아름다운 초호화 호텔 타지는 오늘도 전 세계에서 온 수백 명의 사람들과 직원들로 북적인다. 다양한 사람들이 호텔 안에서 저녁시간을 보내던 그 때 거대한 폭발음이 들리고 혼비백산한 인파가 호텔로 몰려온다. 그리고 그들과 함께 커다란 배낭을 멘 젊은 청년 몇몇이 호텔로 들어오는데…,https://image.tmdb.org/t/p/w500/h9AOgs7GKNJLdvoNPkmJOFB3I7H.jpg
419430,39.845,0,11995,7.6,겟 아웃,2017-05-17,en,Get Out,https://image.tmdb.org/t/p/w500/vZ7EVk7FaNEWYqlVWbFLHP8Z0LU.jpg,0,'크리스'(다니엘 칼루야)와 그의 여자친구 '로즈'(앨리슨 윌리암스)는 주말을 맞아 로즈의 부모님 집을 방문한다. 가족들의 과한 친절이 그저 딸이 흑인 남자친구를 데려왔기 때문이라고 생각한 크리스. 하지만 머무는 시간이 길어질수록 이상한 점을 한 두가지씩 발견하는데... 그가 상상도 못한 진실이 기다리고 있었다.,https://image.tmdb.org/t/p/w500/ajHgWxJENrSoysd2ZD7cJliKSoF.jpg
423612,9.93,0,349,7.9,작가 미상,2020-02-20,de,Werk ohne Autor,https://image.tmdb.org/t/p/w500/nE3TrturcVMt71piGZoX40VEjgm.jpg,0,"1937년 드레스덴. 꼬마 쿠르트는 이모 엘리자베스가 심신미약자라는 오명을 받고 강제 이송되는 광경을 목격한다. 세월이 흘러 청년이 된 쿠르트는 미술학교에 진학할 기회를 잡지만, 소련 치하의 동독은 사회주의 리얼리즘에 입각한 화풍만을 요구할 뿐이다. 그러던 중 그는 패션 전공인 엘리를 만나 사랑에 빠지지만, 엘리의 아버지인 지반트 박사는 둘 사이를 탐탁지 않게 여기며 떼어 놓으려 한다. 예술과 사랑의 자유를 찾아 서독으로 도주하는 쿠르트와 엘리는 새로운 기회를 맞지만, 쿠르트의 작업이 계속되면서 두 사람 그리고 지반트 박사 사이를 묶어주던 불행한 과거가 그 모습을 드러낸다.",https://image.tmdb.org/t/p/w500/rKwwcmII8BteT0kdLiiqhKSVTyy.jpg
424694,68.168,0,12210,8.0,보헤미안 랩소디,2018-10-31,en,Bohemian Rhapsody,https://image.tmdb.org/t/p/w500/jNUpYq2jRSwQM89vST9yQZelMSu.jpg,0,"공항 수하물 노동자로 일하며 음악의 꿈을 키우던 이민자 출신의 아웃사이더 파록 버사라. 보컬을 구하던 로컬 밴드에 들어가게 되면서 프레디 머큐리라는 이름으로 밴드 퀸을 이끌게 된다. 시대를 앞서가는 독창적인 음악과 화려한 퍼포먼스로 관중들을 사로잡으며 성장하던 퀸은 방송에서 외면을 받을 것이라는 음반사의 반대에도 불구하고 무려 6분 동안 이어지는 실험적인 곡 보헤미안 랩소디로 대성공을 거두며 월드스타 반열에 오른다. 그러나 독보적인 존재감을 뿜어내던 프레디는 솔로 데뷔라는 유혹에 흔들리게 되고, 오랜 시간 함께 해왔던 멤버들과 결별을 선언하게 되는데...",https://image.tmdb.org/t/p/w500/z0lKvIIJGzTBIa22aC0ZhxBxf23.jpg
426426,21.444,0,2857,7.7,로마,2018-12-12,es,Roma,https://image.tmdb.org/t/p/w500/zl9uqCl5iUSb50sTk2BPzw6bJnU.jpg,0,"클레오는 소피아 가족의 일상 전반을 책임지는 하녀다. 엉망인 운전 실력을 가진 소피아, 외도를 하는 듯한 그의 남편, 그리고 네 아이를 보살피느라 바쁜 와중에도 틈틈이 동료 하녀 아델라와 수다를 떨고 남자친구 페르민과 데이트를 하는 등 소소한 즐거움은 챙기고 있다. 그의 일상이 심각한 위기를 맞는 것은 예기치 못한 임신을 하고부터. 무책임한 애인에게 외면당하고 대규모 시위가 있던 날 끔찍한 일까지 겪게 된 클레오. 막 남편과 갈라선 소피아는 비통을 내색하지 않는 그에게 다 같이 여행을 가지 않겠느냐고 제안한다.",https://image.tmdb.org/t/p/w500/yzdU8f1BqUe1UliHTo9IoTNZv7F.jpg
429617,207.231,0,8684,7.6,스파이더맨: 파 프롬 홈,2019-07-02,en,Spider-Man: Far from Home,https://image.tmdb.org/t/p/w500/5myQbDzw3l8K9yofUXRJ4UTVgam.jpg,0,"어벤져스 멤버들과 타노스와의 대접전을 마친 뒤, 지난 5년 동안 사라졌던 사람들이 동시에 돌아왔다. 아이언맨이 떠난 채 한동안 지구를 구할 히어로가 공석인 상황을 수습할 히어로는 현재 스파이더맨 피터 파커뿐이다. 친구들과의 유럽 현장학습 도중 닉 퓨리의 부름을 받게 된 피터는 미스테리오라는 정체 모를 히어로와 힘을 합쳐 엘리멘탈이라는 괴생명체를 무찔러야 하는 상황에 처한다. 그런데 피터는 지구를 구하는 일보다 MJ에게 멋지게 고백할 계획이 우선인데...",https://image.tmdb.org/t/p/w500/v4QlXbktK5smQF49zmclFNntxem.jpg
430424,14.249,0,886,8.0,맨 오브 마스크,2018-04-12,fr,Au revoir là-haut,https://image.tmdb.org/t/p/w500/nRS3KpojuE3t3CiCzCuRsTMKuN7.jpg,0,"제1차 세계대전 직후의 프랑스 사회를 배경으로 한다. 종전을 앞두고 한 전선에서 아군에게 살해당할 뻔한 두 남자는 전쟁이 지나간 폐허에서 생존을 위해 거대한 사기극을 꾸미기로 한다. 전쟁이 끝난 후 끔찍한 전장에서 가까스로 살아 돌아왔지만 국가는 그들을 반기지 않는다. 영화는 전쟁이 평범한 일상을 꿈꾸던 젊은이들의 삶을 어떻게 바꾸어놓았는지, 그리고 그들이 그렇게 바뀌어버린 삶을 다시 살아가기 위해 얼마큼 처절해져야 하는지 보여준다.",https://image.tmdb.org/t/p/w500/xBG4i2yOe7zRRpBqB9KNJVQFzFu.jpg
431693,114.436,0,1730,7.8,스파이 지니어스,2020-01-22,en,Spies in Disguise,https://image.tmdb.org/t/p/w500/lwSOhnpwrzjtKi2RD3e5RAcGzvt.jpg,0,"전 세계를 위협하는 불법 무기 거래 첩보를 입수한 스파이 에이전트는 천상천하 유아독존 슈퍼 스파이 ‘랜스’(윌 스미스)를 파견한다. 하지만, 최첨단 장비로 무장한 정체불명의 빌런 ‘킬리언’(벤 맨델슨)은 ‘랜스’로 위장해 무기를 훔치고 그를 함정에 빠트린다. 무기를 훔쳤다는 누명을 쓰고 스파이 에이전트에게까지 쫓기게 된 ‘랜스’는 ‘킬리언’에 맞서기 위해 MIT 출신의 엉뚱한 지니어스 ‘월터’(톰 홀랜드)를 찾아간다. 그러나, ‘월터’가 실험 중인 의문의 액체를 마시고 한순간에 세상 흔한 오조오억 비둘기로 변해버리고 만다. 혼자서는 세상을 구할 수 없는 ‘새’가 된 스파이 ‘랜스’는 힘을 합치면 세상을 구할 수 있다고 믿는 ‘새’가슴 지니어스 ‘월터’와 어쩔 수 없이 한 팀이 되어 특급 미션을 시작해야 하는데… 나는 놈 & 별난 놈, ‘새’ 상초월 극한 팀플레이가 시작된다! 2020년 1월, 스파이 액션의 기준이 바뀐다구구구",https://image.tmdb.org/t/p/w500/wFGQIAb6zjbKSbOer2a9TksWYyY.jpg
437068,12.04,0,369,8.2,택시운전사,2017-08-02,ko,택시운전사,https://image.tmdb.org/t/p/w500/dbXjTu5J00kCggPnQlDpVZmDBil.jpg,0,"택시운전사 만섭은 아내를 여의고 11살 딸을 키우며 어렵게 살림을 꾸리는 가장. 외국손님을 태우고 광주에 갔다 통금 전에 돌아오면 밀린 월세를 갚을 수 있는 거금 10만원을 준다는 말에  독일기자 피터를 태우고 영문도 모른 채 길을 나선다. 피터는 독일 공영방송 소속 기자로, 일본에서 ‘광주가 심상치 않다’는 말을 듣고 광주로 향한다. 어떻게든 택시비를 받아야 하는 만섭의 기지로 검문을 뚫고 겨우 들어선 광주. 위험하니 서울로 돌아가자는 만섭의 만류에도 피터는 대학생 재식과 황기사의 도움 속에 촬영을 시작하는데...",https://image.tmdb.org/t/p/w500/pCdx7X5JLaSJZLNVtpryGSdjvvB.jpg
451657,9.5,0,391,7.6,아직 끝나지 않았다,2018-06-21,fr,Jusqu'à la garde,https://image.tmdb.org/t/p/w500/fvCVwNHhF3nxnsEiXTl2npHaXIN.jpg,0,‘그 사람’과 마주치고 싶지 않은 11살 소년 줄리앙은 엄마를 위해 위태로운 거짓말을 시작한다. 남편과 이혼한 미리엄은 아들 줄리앙에 대한 단독 친권을 갖기 위해 노력 중이다. 그녀는 폭력적인 아버지로부터 아들을 보호해야 한다고 주장한다. 악마같은 뒷모습을 지닌 아버지와 자신을 보호하는 어머니 사이에서 어린 줄리앙의 얼굴이 펼쳐진다.,https://image.tmdb.org/t/p/w500/rlOSxzX5kUBhF0LlmBNdmCAvGC4.jpg
451945,11.133,0,1004,7.8,120BPM,2018-03-15,fr,120 battements par minute,https://image.tmdb.org/t/p/w500/1pyUrlbTVCkGkcu7LsGMqxuCtkP.jpg,0,"1989년 파리, 에이즈의 확산에도 무책임한 정부와 제약 회사에 대항하는  '액트업파리'(ACT UP PARIS)의 활동가들은 오늘을 살기 위해 1분 1초가 절박하다.  새롭게 단체에 가입한 '나톤'(아르노 발노아)은  누구보다도 열정적으로 활동하는 '션'(나우엘 페레즈 비스키야트)과  함께 차가운 시선에 맞서 뜨겁게 사랑하며 투쟁한다.  하지만 이미 에이즈로 고통 받고 있는 '션', 그를 향한 '나톤'의 사랑은 거침없고,  얼마 남지 않은 시간을 연장하기 위해 그들은 다시 거리를 향해 나서는데...  올 봄, 당신의 심장에서 깨어날 단 한편의 걸작  120BPM, 이 사랑의 속도에 심장이 뛴다!",https://image.tmdb.org/t/p/w500/l8Xh6TcKS1CmaB2saT6wh7U7s35.jpg
